,Trap,Date,Species,TotalMosquitos,Address,Block,Street,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,dist_to_spray,dist_to_ord,dist_to_mdw,station_name,Station,Tmax,Tmin,Tavg,WetBulb,PrecipTotal,ResultSpeed,AvgSpeed
580,T009,2011-06-24,CULEX PIPIENS/RESTUANS,1,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,1,0,,3.60848646751,15.3570024647,ORD,1,68,60,64,59,0.0,9.4,9.6
581,T009,2011-06-30,CULEX PIPIENS/RESTUANS,3,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,3,0,,3.60848646751,15.3570024647,ORD,1,88,60,74,67,0.0,8.2,9.4
582,T009,2011-07-11,CULEX PIPIENS/RESTUANS,3,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,3,0,,3.60848646751,15.3570024647,ORD,1,88,71,80,74,0.39,5.5,8.5
583,T009,2011-07-11,CULEX RESTUANS,3,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,3,0,,3.60848646751,15.3570024647,ORD,1,88,71,80,74,0.39,5.5,8.5
584,T009,2011-07-15,CULEX PIPIENS/RESTUANS,1,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,1,0,,3.60848646751,15.3570024647,ORD,1,87,70,79,66,0.0,5.4,6.7
585,T009,2011-07-15,CULEX RESTUANS,1,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,1,0,,3.60848646751,15.3570024647,ORD,1,87,70,79,66,0.0,5.4,6.7
586,T009,2011-07-25,CULEX PIPIENS/RESTUANS,1,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,1,0,,3.60848646751,15.3570024647,ORD,1,88,73,81,71,0.0,3.4,6.5
587,T009,2011-08-05,CULEX PIPIENS/RESTUANS,1,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,1,0,,3.60848646751,15.3570024647,ORD,1,83,69,76,71,0.0,4.0,5.5
588,T009,2011-08-05,CULEX RESTUANS,2,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,2,0,,3.60848646751,15.3570024647,ORD,1,83,69,76,71,0.0,4.0,5.5
589,T009,2011-09-23,CULEX PIPIENS/RESTUANS,1,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,1,0,,3.60848646751,15.3570024647,ORD,1,62,48,55,49,0.0,5.9,7.0
590,T009,2013-06-07,CULEX PIPIENS/RESTUANS,5,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,5,0,,3.60848646751,15.3570024647,ORD,1,68,52,60,52,0.0,9.5,9.9
591,T009,2013-06-07,CULEX RESTUANS,11,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,11,0,,3.60848646751,15.3570024647,ORD,1,68,52,60,52,0.0,9.5,9.9
592,T009,2013-06-14,CULEX PIPIENS/RESTUANS,2,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,2,0,,3.60848646751,15.3570024647,ORD,1,78,56,67,57,0.0,6.6,7.9
593,T009,2013-06-14,CULEX RESTUANS,32,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,32,0,,3.60848646751,15.3570024647,ORD,1,78,56,67,57,0.0,6.6,7.9
594,T009,2013-06-21,CULEX RESTUANS,32,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,32,0,,3.60848646751,15.3570024647,ORD,1,82,68,75,68,0.79,7.4,9.5
595,T009,2013-06-27,CULEX PIPIENS/RESTUANS,16,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,16,0,,3.60848646751,15.3570024647,ORD,1,90,64,77,70,0.92,7.2,7.2
596,T009,2013-06-27,CULEX RESTUANS,3,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,3,0,,3.60848646751,15.3570024647,ORD,1,90,64,77,70,0.92,7.2,7.2
597,T009,2013-07-08,CULEX PIPIENS/RESTUANS,40,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,40,0,,3.60848646751,15.3570024647,ORD,1,86,70,78,74,0.5,7.8,8.4
598,T009,2013-07-08,CULEX RESTUANS,96,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,46,0,,3.60848646751,15.3570024647,ORD,1,86,70,78,74,0.5,7.8,8.4
600,T009,2013-07-12,CULEX PIPIENS/RESTUANS,44,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,44,0,,3.60848646751,15.3570024647,ORD,1,83,58,71,61,0.0,4.0,4.8
601,T009,2013-07-12,CULEX RESTUANS,171,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,26,0,,3.60848646751,15.3570024647,ORD,1,83,58,71,61,0.0,4.0,4.8
605,T009,2013-07-19,CULEX RESTUANS,2,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,2,0,,3.60848646751,15.3570024647,ORD,1,96,71,84,75,0.58,13.3,14.0
606,T009,2013-07-25,CULEX PIPIENS/RESTUANS,23,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,23,0,6.6628981061,3.60848646751,15.3570024647,ORD,1,81,57,69,61,0.0,4.1,5.1
607,T009,2013-07-25,CULEX RESTUANS,67,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,21,0,6.6628981061,3.60848646751,15.3570024647,ORD,1,81,57,69,61,0.0,4.1,5.1
609,T009,2013-08-01,CULEX PIPIENS/RESTUANS,5,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,5,0,,3.60848646751,15.3570024647,ORD,1,81,61,71,62,0.0,7.6,7.8
610,T009,2013-08-01,CULEX RESTUANS,3,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,3,0,,3.60848646751,15.3570024647,ORD,1,81,61,71,62,0.0,7.6,7.8
611,T009,2013-08-08,CULEX PIPIENS,38,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,38,1,8.49329240618,3.60848646751,15.3570024647,ORD,1,78,65,72,62,0.0,8.6,9.3
612,T009,2013-08-08,CULEX PIPIENS/RESTUANS,70,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,20,0,8.49329240618,3.60848646751,15.3570024647,ORD,1,78,65,72,62,0.0,8.6,9.3
614,T009,2013-08-15,CULEX PIPIENS,5,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,5,0,3.65559360559,3.60848646751,15.3570024647,ORD,1,75,55,65,58,0.0,4.2,4.9
615,T009,2013-08-15,CULEX PIPIENS/RESTUANS,26,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,26,0,3.65559360559,3.60848646751,15.3570024647,ORD,1,75,55,65,58,0.0,4.2,4.9
616,T009,2013-08-15,CULEX RESTUANS,2,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,2,0,3.65559360559,3.60848646751,15.3570024647,ORD,1,75,55,65,58,0.0,4.2,4.9
617,T009,2013-08-22,CULEX PIPIENS,33,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,33,0,9.79284280366,3.60848646751,15.3570024647,ORD,1,78,68,73,69,0.23,1.5,7.0
618,T009,2013-08-22,CULEX PIPIENS/RESTUANS,50,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,50,0,9.79284280366,3.60848646751,15.3570024647,ORD,1,78,68,73,69,0.23,1.5,7.0
619,T009,2013-08-22,CULEX RESTUANS,12,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,12,0,9.79284280366,3.60848646751,15.3570024647,ORD,1,78,68,73,69,0.23,1.5,7.0
620,T009,2013-08-29,CULEX PIPIENS,65,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,38,1,8.46031181858,3.60848646751,15.3570024647,ORD,1,89,66,78,69,0.0,3.9,4.7
622,T009,2013-08-29,CULEX PIPIENS/RESTUANS,131,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,31,1,8.46031181858,3.60848646751,15.3570024647,ORD,1,89,66,78,69,0.0,3.9,4.7
625,T009,2013-09-06,CULEX PIPIENS,30,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,30,1,,3.60848646751,15.3570024647,ORD,1,86,57,72,64,0.0,4.7,6.0
626,T009,2013-09-06,CULEX PIPIENS/RESTUANS,27,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,27,0,,3.60848646751,15.3570024647,ORD,1,86,57,72,64,0.0,4.7,6.0
627,T009,2013-09-12,CULEX PIPIENS,35,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,35,0,,3.60848646751,15.3570024647,ORD,1,82,62,72,64,0.0,7.0,9.4
628,T009,2013-09-12,CULEX PIPIENS/RESTUANS,5,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,5,0,,3.60848646751,15.3570024647,ORD,1,82,62,72,64,0.0,7.0,9.4
629,T009,2013-09-19,CULEX PIPIENS/RESTUANS,3,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,3,0,,3.60848646751,15.3570024647,ORD,1,84,69,77,70,0.84,8.3,10.6
630,T009,2013-09-26,CULEX RESTUANS,1,"9100 West Higgins Road, Rosemont, IL 60018, USA",91, W HIGGINS RD,"9100  W HIGGINS RD, Chicago, IL",41.992478,-87.862995,8,1,0,,3.60848646751,15.3570024647,ORD,1,75,50,63,58,0.0,3.8,4.2
631,T011,2007-06-05,CULEX RESTUANS,1,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,64,47,56,51,0.42,5.2,7.6
632,T011,2007-06-26,CULEX PIPIENS/RESTUANS,2,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,,6.21488718025,11.7294726864,ORD,1,92,70,81,72,0.16,6.1,7.1
633,T011,2007-06-26,CULEX RESTUANS,4,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,4,0,,6.21488718025,11.7294726864,ORD,1,92,70,81,72,0.16,6.1,7.1
634,T011,2007-07-02,CULEX PIPIENS/RESTUANS,6,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,,6.21488718025,11.7294726864,ORD,1,79,53,66,58,0.0,5.9,8.1
635,T011,2007-07-11,CULEX PIPIENS,1,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,77,62,70,59,0.0,8.8,10.9
636,T011,2007-07-11,CULEX PIPIENS/RESTUANS,8,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,8,0,,6.21488718025,11.7294726864,ORD,1,77,62,70,59,0.0,8.8,10.9
637,T011,2007-07-11,CULEX RESTUANS,3,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,77,62,70,59,0.0,8.8,10.9
639,T011,2007-07-18,CULEX PIPIENS/RESTUANS,3,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,3,0,,6.21488718025,11.7294726864,ORD,1,85,69,77,71,1.55,9.1,10.1
640,T011,2007-07-18,CULEX RESTUANS,1,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,85,69,77,71,1.55,9.1,10.1
641,T011,2007-07-27,CULEX PIPIENS/RESTUANS,6,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,,6.21488718025,11.7294726864,ORD,1,83,70,77,70,0.17,3.0,7.9
642,T011,2007-07-27,CULEX RESTUANS,5,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,5,0,,6.21488718025,11.7294726864,ORD,1,83,70,77,70,0.17,3.0,7.9
643,T011,2007-08-01,CULEX PIPIENS,16,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,6,0,,6.21488718025,11.7294726864,ORD,1,92,69,81,69,0.0,3.5,4.1
645,T011,2007-08-01,CULEX PIPIENS/RESTUANS,16,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,3,0,,6.21488718025,11.7294726864,ORD,1,92,69,81,69,0.0,3.5,4.1
647,T011,2007-08-01,CULEX RESTUANS,2,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,,6.21488718025,11.7294726864,ORD,1,92,69,81,69,0.0,3.5,4.1
648,T011,2007-08-07,CULEX PIPIENS,43,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,43,1,,6.21488718025,11.7294726864,ORD,1,91,72,82,76,1.31,6.2,9.0
649,T011,2007-08-07,CULEX PIPIENS/RESTUANS,28,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,28,1,,6.21488718025,11.7294726864,ORD,1,91,72,82,76,1.31,6.2,9.0
650,T011,2007-08-07,CULEX RESTUANS,1,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,91,72,82,76,1.31,6.2,9.0
651,T011,2007-08-15,CULEX PIPIENS,25,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,25,1,,6.21488718025,11.7294726864,ORD,1,80,71,76,70,0.23,3.4,5.8
652,T011,2007-08-15,CULEX PIPIENS/RESTUANS,39,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,39,1,,6.21488718025,11.7294726864,ORD,1,80,71,76,70,0.23,3.4,5.8
653,T011,2007-08-21,CULEX PIPIENS,11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,11,1,,6.21488718025,11.7294726864,ORD,1,87,69,78,72,0.0,3.8,6.0
654,T011,2007-08-21,CULEX PIPIENS/RESTUANS,9,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,9,0,,6.21488718025,11.7294726864,ORD,1,87,69,78,72,0.0,3.8,6.0
655,T011,2007-08-24,CULEX PIPIENS,9,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,9,1,,6.21488718025,11.7294726864,ORD,1,80,69,75,69,0.24,5.8,7.1
656,T011,2007-08-24,CULEX PIPIENS/RESTUANS,17,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,17,0,,6.21488718025,11.7294726864,ORD,1,80,69,75,69,0.24,5.8,7.1
657,T011,2007-09-04,CULEX PIPIENS,2,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,,6.21488718025,11.7294726864,ORD,1,89,63,76,66,0.0,2.8,4.3
658,T011,2007-09-04,CULEX PIPIENS/RESTUANS,2,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,,6.21488718025,11.7294726864,ORD,1,89,63,76,66,0.0,2.8,4.3
659,T011,2007-09-12,CULEX PIPIENS,11,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,11,0,,6.21488718025,11.7294726864,ORD,1,67,46,57,49,0.0,1.8,5.6
660,T011,2007-09-12,CULEX PIPIENS/RESTUANS,10,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,10,1,,6.21488718025,11.7294726864,ORD,1,67,46,57,49,0.0,1.8,5.6
661,T011,2007-09-18,CULEX PIPIENS,1,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,88,63,76,65,0.0,12.9,13.1
662,T011,2007-09-18,CULEX TERRITANS,1,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,88,63,76,65,0.0,12.9,13.1
663,T011,2007-09-24,CULEX PIPIENS,2,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,,6.21488718025,11.7294726864,ORD,1,90,68,79,68,0.0,11.4,11.9
664,T011,2007-10-04,CULEX PIPIENS,2,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,,6.21488718025,11.7294726864,ORD,1,82,51,67,61,0.0,3.9,4.6
665,T011,2007-10-04,CULEX PIPIENS/RESTUANS,5,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,5,0,,6.21488718025,11.7294726864,ORD,1,82,51,67,61,0.0,3.9,4.6
666,T011,2009-05-28,CULEX PIPIENS/RESTUANS,5,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,5,0,,6.21488718025,11.7294726864,ORD,1,62,54,58,54,0.0,6.8,8.1
667,T011,2009-06-02,CULEX PIPIENS/RESTUANS,7,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,7,0,,6.21488718025,11.7294726864,ORD,1,60,48,54,50,0.12,7.4,8.0
668,T011,2009-06-05,CULEX PIPIENS/RESTUANS,7,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,7,0,,6.21488718025,11.7294726864,ORD,1,79,44,62,54,0.0,5.8,6.7
669,T011,2009-06-05,CULEX RESTUANS,1,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,79,44,62,54,0.0,5.8,6.7
670,T011,2009-06-12,CULEX PIPIENS/RESTUANS,47,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,47,0,,6.21488718025,11.7294726864,ORD,1,74,49,62,55,0.0,4.4,5.8
671,T011,2009-06-12,CULEX RESTUANS,44,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,44,0,,6.21488718025,11.7294726864,ORD,1,74,49,62,55,0.0,4.4,5.8
672,T011,2009-06-19,CULEX PIPIENS/RESTUANS,27,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,27,0,,6.21488718025,11.7294726864,ORD,1,86,65,76,69,3.97,7.2,11.6
673,T011,2009-06-19,CULEX RESTUANS,4,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,4,0,,6.21488718025,11.7294726864,ORD,1,86,65,76,69,3.97,7.2,11.6
674,T011,2009-07-06,CULEX PIPIENS/RESTUANS,5,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,5,0,,6.21488718025,11.7294726864,ORD,1,86,60,73,62,0.0,7.5,7.8
675,T011,2009-07-06,CULEX RESTUANS,10,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,10,0,,6.21488718025,11.7294726864,ORD,1,86,60,73,62,0.0,7.5,7.8
676,T011,2009-07-10,CULEX PIPIENS/RESTUANS,36,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,36,0,,6.21488718025,11.7294726864,ORD,1,82,63,73,67,0.08,4.4,4.9
677,T011,2009-07-10,CULEX RESTUANS,1,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,82,63,73,67,0.08,4.4,4.9
678,T011,2009-07-17,CULEX PIPIENS/RESTUANS,29,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,29,0,,6.21488718025,11.7294726864,ORD,1,70,57,64,56,0.0,10.6,10.8
679,T011,2009-07-17,CULEX RESTUANS,3,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,3,0,,6.21488718025,11.7294726864,ORD,1,70,57,64,56,0.0,10.6,10.8
680,T011,2009-07-24,CULEX PIPIENS,1,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,,6.21488718025,11.7294726864,ORD,1,83,61,72,64,0.14,8.9,9.8
681,T011,2009-07-24,CULEX PIPIENS/RESTUANS,31,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",36, N PITTSBURGH AVE,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,31,0,,6.21488718025,11.7294726864,ORD,1,83,61,72,64,0.14,8.9,9.8
